reference_text,original_transcription,adjusted_transcription,original_confidence,adjusted_confidence,original_duration,adjusted_duration,original_wer,adjusted_wer,phoneme_analysis,wav_file
go,go,go,"{'mean_confidence': 0.9999982118606567, 'min_confidence': 0.9998787641525269, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9999983310699463, 'min_confidence': 0.9999372959136963, 'max_confidence': 0.9999996423721313}",3.285,3.0821875,0.0,0.0,"{'original_duration': 3.285, 'adjusted_duration': 3.0821875, 'phoneme_stats': {'sil': {'count': 2, 'total_original_duration': 2.6225, 'total_adjusted_duration': 2.6225, 'tempo_ratio': 1.0}, 'gcl': {'count': 1, 'total_original_duration': 0.185, 'total_adjusted_duration': 0.12226169038130193, 'tempo_ratio': 1.513147736}, 'g': {'count': 1, 'total_original_duration': 0.08, 'total_adjusted_duration': 0.04342516294038492, 'tempo_ratio': 1.842249852}, 'ow': {'count': 1, 'total_original_duration': 0.3925, 'total_adjusted_duration': 0.29398343222175755, 'tempo_ratio': 1.335109251}}}",0073.wav
car,clare,cal,"{'mean_confidence': 0.9966229796409607, 'min_confidence': 0.6379411220550537, 'max_confidence': 1.0}","{'mean_confidence': 0.9904961585998535, 'min_confidence': 0.7383413910865784, 'max_confidence': 0.9999998807907104}",3.54,3.232625,1.0,1.0,"{'original_duration': 3.54, 'adjusted_duration': 3.232625, 'phoneme_stats': {'sil': {'count': 3, 'total_original_duration': 1.9125, 'total_adjusted_duration': 1.9125, 'tempo_ratio': 1.0}, 'noi': {'count': 2, 'total_original_duration': 0.7375, 'total_adjusted_duration': 0.7953907491112053, 'tempo_ratio': 0.927217221}, 'kcl': {'count': 1, 'total_original_duration': 0.22, 'total_adjusted_duration': 0.14103717786679054, 'tempo_ratio': 1.559872392}, 'k': {'count': 1, 'total_original_duration': 0.1325, 'total_adjusted_duration': 0.08129536872500154, 'tempo_ratio': 1.629859143}, 'aa': {'count': 1, 'total_original_duration': 0.3075, 'total_adjusted_duration': 0.19143727562302285, 'tempo_ratio': 1.606270247}, 'r': {'count': 1, 'total_original_duration': 0.2275, 'total_adjusted_duration': 0.11092291363457155, 'tempo_ratio': 2.050973893}}}",0074.wav
rave,rave,rave,"{'mean_confidence': 0.9981547594070435, 'min_confidence': 0.7230737209320068, 'max_confidence': 1.0}","{'mean_confidence': 0.9986141920089722, 'min_confidence': 0.9562138915061951, 'max_confidence': 1.0}",3.125,2.673125,0.0,0.0,"{'original_duration': 3.125, 'adjusted_duration': 2.673125, 'phoneme_stats': {'sil': {'count': 2, 'total_original_duration': 2.0949999999999998, 'total_adjusted_duration': 2.0949999999999998, 'tempo_ratio': 1.0}, 'r': {'count': 1, 'total_original_duration': 0.3525, 'total_adjusted_duration': 0.1718695694777427, 'tempo_ratio': 2.050973893}, 'ey': {'count': 1, 'total_original_duration': 0.4625, 'total_adjusted_duration': 0.32083107270845873, 'tempo_ratio': 1.441568599}, 'v': {'count': 1, 'total_original_duration': 0.21, 'total_adjusted_duration': 0.08544124246096431, 'tempo_ratio': 2.457829427}}}",0075.wav
beta,berta,berta,"{'mean_confidence': 0.9999772906303406, 'min_confidence': 0.9981513619422913, 'max_confidence': 1.0}","{'mean_confidence': 0.9984031319618225, 'min_confidence': 0.8216601610183716, 'max_confidence': 0.9999997615814209}",2.9900625,2.67175,1.0,1.0,"{'original_duration': 2.9900625, 'adjusted_duration': 2.67175, 'phoneme_stats': {'sil': {'count': 2, 'total_original_duration': 2.12875, 'total_adjusted_duration': 2.12875, 'tempo_ratio': 1.0}, 'bcl': {'count': 1, 'total_original_duration': 0.155, 'total_adjusted_duration': 0.10349814557431372, 'tempo_ratio': 1.497611374}, 'b': {'count': 1, 'total_original_duration': 0.0391875, 'total_adjusted_duration': 0.025811672622271697, 'tempo_ratio': 1.51820847}, 'eh': {'count': 1, 'total_original_duration': 0.20875, 'total_adjusted_duration': 0.13083340895922202, 'tempo_ratio': 1.595540479}, 'tcl': {'count': 1, 'total_original_duration': 0.1158125, 'total_adjusted_duration': 0.08284809210259866, 'tempo_ratio': 1.397889765}, 't': {'count': 1, 'total_original_duration': 0.0458125, 'total_adjusted_duration': 0.03158993452321087, 'tempo_ratio': 1.450224595}, 'ah': {'count': 1, 'total_original_duration': 0.2953125, 'total_adjusted_duration': 0.16844237763209477, 'tempo_ratio': 1.753195984}}}",0076.wav
he slowly takes a short walk in the open air each day,ialy take a yard wock in the open air indy,israely takes a yard wack in the open air indy,"{'mean_confidence': 0.9783966541290283, 'min_confidence': 0.3701798915863037, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9751645922660828, 'min_confidence': 0.3051915168762207, 'max_confidence': 0.9999998807907104}",9.135,6.7111875,0.5833333333333334,0.5,"{'original_duration': 9.135, 'adjusted_duration': 6.7111875, 'phoneme_stats': {'sil': {'count': 5, 'total_original_duration': 2.246625, 'total_adjusted_duration': 2.246625, 'tempo_ratio': 1.0}, 'noi': {'count': 1, 'total_original_duration': 0.375, 'total_adjusted_duration': 0.4044359741243417, 'tempo_ratio': 0.927217221}, 'hh': {'count': 2, 'total_original_duration': 0.23500000000000001, 'total_adjusted_duration': 0.1326393712920893, 'tempo_ratio': 1.771721305}, 'iy': {'count': 3, 'total_original_duration': 1.02275, 'total_adjusted_duration': 0.5859833536942806, 'tempo_ratio': 1.745356747}, 'y': {'count': 1, 'total_original_duration': 0.115, 'total_adjusted_duration': 0.06628227901599128, 'tempo_ratio': 1.73500371}, 'ow': {'count': 2, 'total_original_duration': 0.543875, 'total_adjusted_duration': 0.40736366675059466, 'tempo_ratio': 1.335109251}, 'l': {'count': 1, 'total_original_duration': 0.1575, 'total_adjusted_duration': 0.08687368220932247, 'tempo_ratio': 1.812977141}, 'tcl': {'count': 2, 'total_original_duration': 0.2190625, 'total_adjusted_duration': 0.1567094240796591, 'tempo_ratio': 1.397889765}, 't': {'count': 2, 'total_original_duration': 0.11125, 'total_adjusted_duration': 0.0767122557316717, 'tempo_ratio': 1.450224595}, 'ay': {'count': 1, 'total_original_duration': 0.2174375, 'total_adjusted_duration': 0.15274769179507558, 'tempo_ratio': 1.423507599}, 'kcl': {'count': 2, 'total_original_duration': 0.2441875, 'total_adjusted_duration': 0.15654325395612234, 'tempo_ratio': 1.559872392}, 'k': {'count': 2, 'total_original_duration': 0.3565625, 'total_adjusted_duration': 0.21876890498874232, 'tempo_ratio': 1.629859143}, 'ah': {'count': 3, 'total_original_duration': 0.6666875, 'total_adjusted_duration': 0.38026980787334497, 'tempo_ratio': 1.753195984}, 'sh': {'count': 1, 'total_original_duration': 0.119375, 'total_adjusted_duration': 0.05757339089451263, 'tempo_ratio': 2.073440493}, 'ao': {'count': 2, 'total_original_duration': 0.4010625, 'total_adjusted_duration': 0.2694894957901375, 'tempo_ratio': 1.488230548}, 'r': {'count': 2, 'total_original_duration': 0.3529375, 'total_adjusted_duration': 0.17208288277319383, 'tempo_ratio': 2.050973893}, 'w': {'count': 1, 'total_original_duration': 0.0909375, 'total_adjusted_duration': 0.06535409686573632, 'tempo_ratio': 1.391458292}, 'ih': {'count': 1, 'total_original_duration': 0.3386875, 'total_adjusted_duration': 0.2198545372469535, 'tempo_ratio': 1.540507211}, 'n': {'count': 2, 'total_original_duration': 0.253125, 'total_adjusted_duration': 0.14783998605210552, 'tempo_ratio': 1.712155194}, 'dh': {'count': 1, 'total_original_duration': 0.0534375, 'total_adjusted_duration': 0.022702922024512365, 'tempo_ratio': 2.353771904}, 'pcl': {'count': 1, 'total_original_duration': 0.1300625, 'total_adjusted_duration': 0.09764668028220819, 'tempo_ratio': 1.331970525}, 'p': {'count': 1, 'total_original_duration': 0.044625, 'total_adjusted_duration': 0.033100224406466816, 'tempo_ratio': 1.348178171}, 'eh': {'count': 1, 'total_original_duration': 0.2780625, 'total_adjusted_duration': 0.1742748013352032, 'tempo_ratio': 1.595540479}, 'ch': {'count': 1, 'total_original_duration': 0.0380625, 'total_adjusted_duration': 0.02555196092303523, 'tempo_ratio': 1.489611702}, 'dcl': {'count': 1, 'total_original_duration': 0.1906875, 'total_adjusted_duration': 0.12770247467696844, 'tempo_ratio': 1.493216952}, 'd': {'count': 1, 'total_original_duration': 0.03925, 'total_adjusted_duration': 0.024432403398005627, 'tempo_ratio': 1.606473148}, 'ey': {'count': 1, 'total_original_duration': 0.2905625, 'total_adjusted_duration': 0.2015599536515709, 'tempo_ratio': 1.441568599}}}",0077.wav
storm,stil,stil,"{'mean_confidence': 0.9999663233757019, 'min_confidence': 0.9972761273384094, 'max_confidence': 1.0}","{'mean_confidence': 0.9999480247497559, 'min_confidence': 0.9956153631210327, 'max_confidence': 1.0}",4.07,3.5825625,1.0,1.0,"{'original_duration': 4.07, 'adjusted_duration': 3.5825625, 'phoneme_stats': {'sil': {'count': 1, 'total_original_duration': 0.78, 'total_adjusted_duration': 0.78, 'tempo_ratio': 1.0}, 'noi': {'count': 2, 'total_original_duration': 1.6106875, 'total_adjusted_duration': 1.737119914859735, 'tempo_ratio': 0.927217221}, 's': {'count': 1, 'total_original_duration': 0.51, 'total_adjusted_duration': 0.3657189157772248, 'tempo_ratio': 1.394513595}, 'tcl': {'count': 1, 'total_original_duration': 0.145, 'total_adjusted_duration': 0.10372777856342627, 'tempo_ratio': 1.397889765}, 't': {'count': 1, 'total_original_duration': 0.0704375, 'total_adjusted_duration': 0.04857006303909775, 'tempo_ratio': 1.450224595}, 'ao': {'count': 1, 'total_original_duration': 0.2800625, 'total_adjusted_duration': 0.18818488867626712, 'tempo_ratio': 1.488230548}, 'r': {'count': 1, 'total_original_duration': 0.1445, 'total_adjusted_duration': 0.07045433415470588, 'tempo_ratio': 2.050973893}, 'm': {'count': 1, 'total_original_duration': 0.5190625, 'total_adjusted_duration': 0.2887192921984914, 'tempo_ratio': 1.79781024}}}",0078.wav
warm,warn,war,"{'mean_confidence': 0.9991707801818848, 'min_confidence': 0.9439724087715149, 'max_confidence': 1.0}","{'mean_confidence': 0.9959059357643127, 'min_confidence': 0.7387083768844604, 'max_confidence': 0.9999998807907104}",3.03,2.74475,1.0,1.0,"{'original_duration': 3.03, 'adjusted_duration': 2.74475, 'phoneme_stats': {'sil': {'count': 2, 'total_original_duration': 2.3274999999999997, 'total_adjusted_duration': 2.3274999999999997, 'tempo_ratio': 1.0}, 'w': {'count': 1, 'total_original_duration': 0.1525, 'total_adjusted_duration': 0.1095972483521626, 'tempo_ratio': 1.391458292}, 'ao': {'count': 1, 'total_original_duration': 0.1425, 'total_adjusted_duration': 0.09575129350187213, 'tempo_ratio': 1.488230548}, 'r': {'count': 1, 'total_original_duration': 0.175, 'total_adjusted_duration': 0.08532531818043965, 'tempo_ratio': 2.050973893}, 'm': {'count': 1, 'total_original_duration': 0.2275, 'total_adjusted_duration': 0.12654283246267414, 'tempo_ratio': 1.79781024}}}",0079.wav
trace,today,pudray,"{'mean_confidence': 0.9965609908103943, 'min_confidence': 0.8854957222938538, 'max_confidence': 0.9999995231628418}","{'mean_confidence': 0.9957953095436096, 'min_confidence': 0.6450111269950867, 'max_confidence': 0.9999997615814209}",3.3,2.83025,1.0,1.0,"{'original_duration': 3.3, 'adjusted_duration': 2.83025, 'phoneme_stats': {'sil': {'count': 2, 'total_original_duration': 1.8775, 'total_adjusted_duration': 1.8775, 'tempo_ratio': 1.0}, 'p': {'count': 1, 'total_original_duration': 0.17, 'total_adjusted_duration': 0.12609609297701646, 'tempo_ratio': 1.348178171}, 'r': {'count': 2, 'total_original_duration': 0.21000000000000002, 'total_adjusted_duration': 0.1023903818165276, 'tempo_ratio': 2.050973893}, 'tcl': {'count': 1, 'total_original_duration': 0.305, 'total_adjusted_duration': 0.2181860169782415, 'tempo_ratio': 1.397889765}, 't': {'count': 1, 'total_original_duration': 0.095, 'total_adjusted_duration': 0.06550709478210168, 'tempo_ratio': 1.450224595}, 'ey': {'count': 1, 'total_original_duration': 0.635, 'total_adjusted_duration': 0.44049239171864063, 'tempo_ratio': 1.441568599}}}",0080.wav
storm,torm,storm,"{'mean_confidence': 0.9979814291000366, 'min_confidence': 0.7566698789596558, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9926565289497375, 'min_confidence': 0.5885007977485657, 'max_confidence': 0.9999997615814209}",3.41,2.9865625,1.0,0.0,"{'original_duration': 3.41, 'adjusted_duration': 2.9865625, 'phoneme_stats': {'sil': {'count': 3, 'total_original_duration': 2.1574999999999998, 'total_adjusted_duration': 2.1574999999999998, 'tempo_ratio': 1.0}, 'noi': {'count': 1, 'total_original_duration': 0.05, 'total_adjusted_duration': 0.053924796549912224, 'tempo_ratio': 0.927217221}, 's': {'count': 1, 'total_original_duration': 0.365, 'total_adjusted_duration': 0.26174000835036676, 'tempo_ratio': 1.394513595}, 'tcl': {'count': 1, 'total_original_duration': 0.1725, 'total_adjusted_duration': 0.12340028829097263, 'tempo_ratio': 1.397889765}, 't': {'count': 1, 'total_original_duration': 0.04, 'total_adjusted_duration': 0.02758193464509544, 'tempo_ratio': 1.450224595}, 'ao': {'count': 1, 'total_original_duration': 0.275, 'total_adjusted_duration': 0.18478319798606904, 'tempo_ratio': 1.488230548}, 'r': {'count': 1, 'total_original_duration': 0.1875, 'total_adjusted_duration': 0.09141998376475677, 'tempo_ratio': 2.050973893}, 'm': {'count': 1, 'total_original_duration': 0.155, 'total_adjusted_duration': 0.08621599574379997, 'tempo_ratio': 1.79781024}}}",0082.wav
knew,new,new,"{'mean_confidence': 0.9999834895133972, 'min_confidence': 0.9991071820259094, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9999371767044067, 'min_confidence': 0.9953775405883789, 'max_confidence': 0.9999997615814209}",3.85,3.6425,1.0,1.0,"{'original_duration': 3.85, 'adjusted_duration': 3.6425, 'phoneme_stats': {'sil': {'count': 4, 'total_original_duration': 2.5225, 'total_adjusted_duration': 2.5225, 'tempo_ratio': 1.0}, 'noi': {'count': 2, 'total_original_duration': 0.6, 'total_adjusted_duration': 0.6470975585989467, 'tempo_ratio': 0.927217221}, 'n': {'count': 1, 'total_original_duration': 0.41, 'total_adjusted_duration': 0.23946427370415113, 'tempo_ratio': 1.712155194}, 'uw': {'count': 1, 'total_original_duration': 0.315, 'total_adjusted_duration': 0.2334679672195202, 'tempo_ratio': 1.349221496}}}",0083.wav
twice each day he plays skillfully and with zest upon our small organ,dwined in the hibi carefuly wil andwi aled abim hour smal orgun,dried in the hebe scarefuly wel andwethed upon a smal agin,"{'mean_confidence': 0.9660434722900391, 'min_confidence': 0.32725563645362854, 'max_confidence': 0.9999995231628418}","{'mean_confidence': 0.9644858837127686, 'min_confidence': 0.406554639339447, 'max_confidence': 0.9999992847442627}",15.03,11.5474375,1.0,0.9230769230769231,"{'original_duration': 15.03, 'adjusted_duration': 11.5474375, 'phoneme_stats': {'sil': {'count': 10, 'total_original_duration': 4.5418125, 'total_adjusted_duration': 4.5418125, 'tempo_ratio': 1.0}, 'noi': {'count': 3, 'total_original_duration': 1.1408749999999999, 'total_adjusted_duration': 1.230429045277622, 'tempo_ratio': 0.927217221}, 'eh': {'count': 2, 'total_original_duration': 0.434125, 'total_adjusted_duration': 0.27208648461998686, 'tempo_ratio': 1.595540479}, 'tcl': {'count': 2, 'total_original_duration': 0.21231250000000002, 'total_adjusted_duration': 0.1518807171465341, 'tempo_ratio': 1.397889765}, 't': {'count': 2, 'total_original_duration': 0.07718749999999999, 'total_adjusted_duration': 0.05322451451045761, 'tempo_ratio': 1.450224595}, 'w': {'count': 3, 'total_original_duration': 0.677125, 'total_adjusted_duration': 0.4866297494456269, 'tempo_ratio': 1.391458292}, 'ay': {'count': 1, 'total_original_duration': 0.2594375, 'total_adjusted_duration': 0.1822522761257139, 'tempo_ratio': 1.423507599}, 'iy': {'count': 4, 'total_original_duration': 0.683125, 'total_adjusted_duration': 0.3913956279563974, 'tempo_ratio': 1.745356747}, 'dcl': {'count': 2, 'total_original_duration': 0.258375, 'total_adjusted_duration': 0.17303245831353245, 'tempo_ratio': 1.493216952}, 'd': {'count': 2, 'total_original_duration': 0.0668125, 'total_adjusted_duration': 0.041589552917942696, 'tempo_ratio': 1.606473148}, 'ey': {'count': 2, 'total_original_duration': 0.6986875, 'total_adjusted_duration': 0.4846716975416028, 'tempo_ratio': 1.441568599}, 'hh': {'count': 1, 'total_original_duration': 0.0365625, 'total_adjusted_duration': 0.020636710693051126, 'tempo_ratio': 1.771721305}, 'pcl': {'count': 2, 'total_original_duration': 0.29225, 'total_adjusted_duration': 0.21941176213340008, 'tempo_ratio': 1.331970525}, 'p': {'count': 2, 'total_original_duration': 0.074875, 'total_adjusted_duration': 0.05553791153914181, 'tempo_ratio': 1.348178171}, 'l': {'count': 4, 'total_original_duration': 0.641625, 'total_adjusted_duration': 0.3539068339527398, 'tempo_ratio': 1.812977141}, 's': {'count': 3, 'total_original_duration': 0.6611875, 'total_adjusted_duration': 0.4741348541675565, 'tempo_ratio': 1.394513595}, 'kcl': {'count': 1, 'total_original_duration': 0.15325, 'total_adjusted_duration': 0.09824521594584386, 'tempo_ratio': 1.559872392}, 'k': {'count': 1, 'total_original_duration': 0.1123125, 'total_adjusted_duration': 0.06890932905605082, 'tempo_ratio': 1.629859143}, 'ih': {'count': 5, 'total_original_duration': 0.8739375000000001, 'total_adjusted_duration': 0.5673050367824601, 'tempo_ratio': 1.540507211}, 'f': {'count': 1, 'total_original_duration': 0.0944375, 'total_adjusted_duration': 0.0490583472899602, 'tempo_ratio': 1.925003699}, 'ah': {'count': 2, 'total_original_duration': 0.340375, 'total_adjusted_duration': 0.19414543673743664, 'tempo_ratio': 1.753195984}, 'ae': {'count': 1, 'total_original_duration': 0.188875, 'total_adjusted_duration': 0.09671827803192573, 'tempo_ratio': 1.95283667}, 'n': {'count': 3, 'total_original_duration': 0.4348125, 'total_adjusted_duration': 0.25395624270728345, 'tempo_ratio': 1.712155194}, 'dh': {'count': 1, 'total_original_duration': 0.1283125, 'total_adjusted_duration': 0.054513565984004544, 'tempo_ratio': 2.353771904}, 'z': {'count': 1, 'total_original_duration': 0.064125, 'total_adjusted_duration': 0.024782418462455845, 'tempo_ratio': 2.587519862}, 'aa': {'count': 1, 'total_original_duration': 0.3706875, 'total_adjusted_duration': 0.2307753011626318, 'tempo_ratio': 1.606270247}, 'aw': {'count': 1, 'total_original_duration': 0.3866875, 'total_adjusted_duration': 0.14022948864289553, 'tempo_ratio': 2.75753341}, 'er': {'count': 1, 'total_original_duration': 0.2495, 'total_adjusted_duration': 0.11620199210929419, 'tempo_ratio': 2.147123259}, 'm': {'count': 1, 'total_original_duration': 0.1479375, 'total_adjusted_duration': 0.08228760561515101, 'tempo_ratio': 1.79781024}, 'ao': {'count': 2, 'total_original_duration': 0.4151875, 'total_adjusted_duration': 0.27898063277760377, 'tempo_ratio': 1.488230548}, 'r': {'count': 1, 'total_original_duration': 0.1978125, 'total_adjusted_duration': 0.0964480828718184, 'tempo_ratio': 2.050973893}, 'g': {'count': 1, 'total_original_duration': 0.1140625, 'total_adjusted_duration': 0.06191478309859569, 'tempo_ratio': 1.842249852}}}",0084.wav
ship,it's arip,derb,"{'mean_confidence': 0.979684054851532, 'min_confidence': 0.3672374188899994, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9919627904891968, 'min_confidence': 0.5389184355735779, 'max_confidence': 0.9999997615814209}",3.19,2.8473125,2.0,1.0,"{'original_duration': 3.19, 'adjusted_duration': 2.8473125, 'phoneme_stats': {'sil': {'count': 2, 'total_original_duration': 1.0150000000000001, 'total_adjusted_duration': 1.0150000000000001, 'tempo_ratio': 1.0}, 'noi': {'count': 2, 'total_original_duration': 1.0725, 'total_adjusted_duration': 1.1566868859956172, 'tempo_ratio': 0.927217221}, 'sh': {'count': 1, 'total_original_duration': 0.3975, 'total_adjusted_duration': 0.1917103487377489, 'tempo_ratio': 2.073440493}, 'ih': {'count': 1, 'total_original_duration': 0.3625, 'total_adjusted_duration': 0.23531210851307077, 'tempo_ratio': 1.540507211}, 'pcl': {'count': 1, 'total_original_duration': 0.22, 'total_adjusted_duration': 0.16516882008331227, 'tempo_ratio': 1.331970525}, 'p': {'count': 1, 'total_original_duration': 0.1125, 'total_adjusted_duration': 0.08344594388184913, 'tempo_ratio': 1.348178171}}}",0085.wav
down,dow,doh,"{'mean_confidence': 0.9998418092727661, 'min_confidence': 0.9877184629440308, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9925091862678528, 'min_confidence': 0.6610780954360962, 'max_confidence': 0.9999994039535522}",3.67,3.39575,1.0,1.0,"{'original_duration': 3.67, 'adjusted_duration': 3.39575, 'phoneme_stats': {'sil': {'count': 4, 'total_original_duration': 2.175, 'total_adjusted_duration': 2.175, 'tempo_ratio': 1.0}, 'noi': {'count': 2, 'total_original_duration': 0.8150000000000001, 'total_adjusted_duration': 0.8789741837635692, 'tempo_ratio': 0.927217221}, 'dcl': {'count': 1, 'total_original_duration': 0.165, 'total_adjusted_duration': 0.11049968310298154, 'tempo_ratio': 1.493216952}, 'd': {'count': 1, 'total_original_duration': 0.07, 'total_adjusted_duration': 0.043573713066506856, 'tempo_ratio': 1.606473148}, 'aw': {'count': 1, 'total_original_duration': 0.3125, 'total_adjusted_duration': 0.11332591614909934, 'tempo_ratio': 2.75753341}, 'n': {'count': 1, 'total_original_duration': 0.1275, 'total_adjusted_duration': 0.07446754852994944, 'tempo_ratio': 1.712155194}}}",0086.wav
meat,map,milp,"{'mean_confidence': 0.9887657165527344, 'min_confidence': 0.45101866126060486, 'max_confidence': 0.9999998807907104}","{'mean_confidence': 0.9998868107795715, 'min_confidence': 0.9940561056137085, 'max_confidence': 0.9999998807907104}",3.05,2.686875,1.0,1.0,"{'original_duration': 3.05, 'adjusted_duration': 2.686875, 'phoneme_stats': {'sil': {'count': 2, 'total_original_duration': 2.14, 'total_adjusted_duration': 2.14, 'tempo_ratio': 1.0}, 'm': {'count': 1, 'total_original_duration': 0.2775, 'total_adjusted_duration': 0.15435444399293222, 'tempo_ratio': 1.79781024}, 'iy': {'count': 1, 'total_original_duration': 0.3725, 'total_adjusted_duration': 0.21342341652517186, 'tempo_ratio': 1.745356747}, 'tcl': {'count': 1, 'total_original_duration': 0.19, 'total_adjusted_duration': 0.13591915811759306, 'tempo_ratio': 1.397889765}, 't': {'count': 1, 'total_original_duration': 0.0625, 'total_adjusted_duration': 0.043096772882961626, 'tempo_ratio': 1.450224595}}}",0087.wav
spark,spork,spork,"{'mean_confidence': 0.9962053298950195, 'min_confidence': 0.6528818011283875, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9916935563087463, 'min_confidence': 0.5599449276924133, 'max_confidence': 0.9999996423721313}",3.4600625,2.401875,1.0,1.0,"{'original_duration': 3.4600625, 'adjusted_duration': 2.401875, 'phoneme_stats': {'sil': {'count': 1, 'total_original_duration': 1.5125, 'total_adjusted_duration': 1.5125, 'tempo_ratio': 1.0}, 's': {'count': 1, 'total_original_duration': 0.375, 'total_adjusted_duration': 0.26891096748325355, 'tempo_ratio': 1.394513595}, 'p': {'count': 1, 'total_original_duration': 0.235, 'total_adjusted_duration': 0.17430930499764039, 'tempo_ratio': 1.348178171}, 'aa': {'count': 1, 'total_original_duration': 0.26, 'total_adjusted_duration': 0.1618656639414177, 'tempo_ratio': 1.606270247}, 'r': {'count': 1, 'total_original_duration': 0.13, 'total_adjusted_duration': 0.06338452207689803, 'tempo_ratio': 2.050973893}, 'k': {'count': 1, 'total_original_duration': 0.36, 'total_adjusted_duration': 0.22087798295094754, 'tempo_ratio': 1.629859143}}}",0088.wav
spark,ebroke,se broke,"{'mean_confidence': 0.9930862188339233, 'min_confidence': 0.4968140721321106, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9931259751319885, 'min_confidence': 0.531566321849823, 'max_confidence': 0.9999997615814209}",4.545,4.097125,1.0,2.0,"{'original_duration': 4.545, 'adjusted_duration': 4.097125, 'phoneme_stats': {'sil': {'count': 4, 'total_original_duration': 2.175, 'total_adjusted_duration': 2.175, 'tempo_ratio': 1.0}, 'noi': {'count': 2, 'total_original_duration': 0.8725, 'total_adjusted_duration': 0.9409876997959683, 'tempo_ratio': 0.927217221}, 's': {'count': 1, 'total_original_duration': 0.48, 'total_adjusted_duration': 0.3442060383785645, 'tempo_ratio': 1.394513595}, 'pcl': {'count': 1, 'total_original_duration': 0.18, 'total_adjusted_duration': 0.13513812552271004, 'tempo_ratio': 1.331970525}, 'p': {'count': 1, 'total_original_duration': 0.0575, 'total_adjusted_duration': 0.04265014909516733, 'tempo_ratio': 1.348178171}, 'aa': {'count': 1, 'total_original_duration': 0.29, 'total_adjusted_duration': 0.18054247131927356, 'tempo_ratio': 1.606270247}, 'r': {'count': 1, 'total_original_duration': 0.1625, 'total_adjusted_duration': 0.07923065259612254, 'tempo_ratio': 2.050973893}, 'kcl': {'count': 1, 'total_original_duration': 0.11, 'total_adjusted_duration': 0.07051858893339527, 'tempo_ratio': 1.559872392}, 'k': {'count': 1, 'total_original_duration': 0.21, 'total_adjusted_duration': 0.1288454900547194, 'tempo_ratio': 1.629859143}}}",0089.wav
stick,she did,she did,"{'mean_confidence': 0.9978190660476685, 'min_confidence': 0.8113137483596802, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.997859537601471, 'min_confidence': 0.7164022922515869, 'max_confidence': 0.9999998807907104}",4.03,3.614,2.0,2.0,"{'original_duration': 4.03, 'adjusted_duration': 3.614, 'phoneme_stats': {'sil': {'count': 3, 'total_original_duration': 2.3375000000000004, 'total_adjusted_duration': 2.3375000000000004, 'tempo_ratio': 1.0}, 'noi': {'count': 1, 'total_original_duration': 0.325, 'total_adjusted_duration': 0.35051117757442946, 'tempo_ratio': 0.927217221}, 's': {'count': 1, 'total_original_duration': 0.5775, 'total_adjusted_duration': 0.4141228899242104, 'tempo_ratio': 1.394513595}, 'tcl': {'count': 1, 'total_original_duration': 0.16, 'total_adjusted_duration': 0.11445823841481521, 'tempo_ratio': 1.397889765}, 't': {'count': 1, 'total_original_duration': 0.07, 'total_adjusted_duration': 0.04826838562891703, 'tempo_ratio': 1.450224595}, 'ih': {'count': 1, 'total_original_duration': 0.23, 'total_adjusted_duration': 0.1493014757462242, 'tempo_ratio': 1.540507211}, 'kcl': {'count': 1, 'total_original_duration': 0.0725, 'total_adjusted_duration': 0.0464781608879196, 'tempo_ratio': 1.559872392}, 'k': {'count': 1, 'total_original_duration': 0.25, 'total_adjusted_duration': 0.15338748816038025, 'tempo_ratio': 1.629859143}}}",0090.wav
