reference_text,original_transcription,adjusted_transcription,original_confidence,adjusted_confidence,original_duration,adjusted_duration,original_wer,adjusted_wer,phoneme_analysis,wav_file
jacket,jack et,flack it,"{'mean_confidence': 0.9942640662193298, 'min_confidence': 0.5572028756141663, 'max_confidence': 0.9999998807907104}","{'mean_confidence': 0.9851161241531372, 'min_confidence': 0.3978464603424072, 'max_confidence': 0.9999997615814209}",3.115,2.5560625,2.0,2.0,"{'original_duration': 3.115, 'adjusted_duration': 2.5560625, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.065, 'total_adjusted_duration': 1.9588706599347032, 'tempo_ratio': 1.05417884}, 'dcl': {'count': 1, 'total_original_duration': 0.205, 'total_adjusted_duration': 0.13158224773496596, 'tempo_ratio': 1.557960922}, 'jh': {'count': 1, 'total_original_duration': 0.125, 'total_adjusted_duration': 0.06555548727703901, 'tempo_ratio': 1.906781647}, 'ae': {'count': 1, 'total_original_duration': 0.1175, 'total_adjusted_duration': 0.06711825684429869, 'tempo_ratio': 1.750641413}, 'kcl': {'count': 1, 'total_original_duration': 0.07, 'total_adjusted_duration': 0.03558605016605044, 'tempo_ratio': 1.967062927}, 'k': {'count': 1, 'total_original_duration': 0.0775, 'total_adjusted_duration': 0.039019599484403575, 'tempo_ratio': 1.98618133}, 'ih': {'count': 1, 'total_original_duration': 0.2325, 'total_adjusted_duration': 0.1396630948191589, 'tempo_ratio': 1.664720378}, 'd': {'count': 1, 'total_original_duration': 0.2125, 'total_adjusted_duration': 0.11868748319043139, 'tempo_ratio': 1.790416262}}}",0016.wav
storm,do um,dom,"{'mean_confidence': 0.981249988079071, 'min_confidence': 0.49888259172439575, 'max_confidence': 0.9999995231628418}","{'mean_confidence': 0.9786044955253601, 'min_confidence': 0.4230034351348877, 'max_confidence': 0.9999988079071045}",3.13,2.7380625,2.0,1.0,"{'original_duration': 3.13, 'adjusted_duration': 2.7380625, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.505, 'total_adjusted_duration': 2.376257144375996, 'tempo_ratio': 1.05417884}, 'tcl': {'count': 1, 'total_original_duration': 0.0925, 'total_adjusted_duration': 0.05521324379032107, 'tempo_ratio': 1.675322688}, 't': {'count': 1, 'total_original_duration': 0.075, 'total_adjusted_duration': 0.04552399202848192, 'tempo_ratio': 1.647482935}, 'ao': {'count': 1, 'total_original_duration': 0.1475, 'total_adjusted_duration': 0.08554752100906904, 'tempo_ratio': 1.724187893}, 'r': {'count': 1, 'total_original_duration': 0.085, 'total_adjusted_duration': 0.05424469845247049, 'tempo_ratio': 1.566973408}, 'm': {'count': 1, 'total_original_duration': 0.2125, 'total_adjusted_duration': 0.12128295557757314, 'tempo_ratio': 1.752101101}}}",0017.wav
go,go,go,"{'mean_confidence': 0.9964292049407959, 'min_confidence': 0.5149568319320679, 'max_confidence': 0.9999996423721313}","{'mean_confidence': 0.9999936819076538, 'min_confidence': 0.9999175071716309, 'max_confidence': 0.9999997615814209}",2.725,2.36275,0.0,0.0,"{'original_duration': 2.725, 'adjusted_duration': 2.36275, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.025, 'total_adjusted_duration': 1.9209264340764038, 'tempo_ratio': 1.05417884}, 'gcl': {'count': 1, 'total_original_duration': 0.14, 'total_adjusted_duration': 0.1023499584827994, 'tempo_ratio': 1.367855953}, 'g': {'count': 1, 'total_original_duration': 0.09, 'total_adjusted_duration': 0.05759322707335583, 'tempo_ratio': 1.562683749}, 'ow': {'count': 1, 'total_original_duration': 0.46, 'total_adjusted_duration': 0.2818517850012379, 'tempo_ratio': 1.632063462}}}",0018.wav
sheet,sweit,flit,"{'mean_confidence': 0.9885975122451782, 'min_confidence': 0.49912914633750916, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.991452157497406, 'min_confidence': 0.46276313066482544, 'max_confidence': 0.9999995231628418}",3.1,2.7298125,1.0,1.0,"{'original_duration': 3.1, 'adjusted_duration': 2.7298125, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.455, 'total_adjusted_duration': 2.3288268620531216, 'tempo_ratio': 1.05417884}, 'sh': {'count': 1, 'total_original_duration': 0.19, 'total_adjusted_duration': 0.126845983167283, 'tempo_ratio': 1.497879517}, 'iy': {'count': 1, 'total_original_duration': 0.16, 'total_adjusted_duration': 0.10285744976907905, 'tempo_ratio': 1.555550914}, 'tcl': {'count': 1, 'total_original_duration': 0.0275, 'total_adjusted_duration': 0.016414748153879236, 'tempo_ratio': 1.675322688}, 't': {'count': 1, 'total_original_duration': 0.255, 'total_adjusted_duration': 0.15478157289683853, 'tempo_ratio': 1.647482935}}}",0019.wav
spark,e buck,a buch,"{'mean_confidence': 0.9766106605529785, 'min_confidence': 0.32116585969924927, 'max_confidence': 0.9999986886978149}","{'mean_confidence': 0.9454423189163208, 'min_confidence': 0.34370869398117065, 'max_confidence': 0.9999938011169434}",2.955,2.5883125,2.0,2.0,"{'original_duration': 2.955, 'adjusted_duration': 2.5883125, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.3425000000000002, 'total_adjusted_duration': 2.222108726826655, 'tempo_ratio': 1.05417884}, 'bcl': {'count': 1, 'total_original_duration': 0.1925, 'total_adjusted_duration': 0.11934492718897116, 'tempo_ratio': 1.612971783}, 'b': {'count': 1, 'total_original_duration': 0.105, 'total_adjusted_duration': 0.06275553808568879, 'tempo_ratio': 1.673159106}, 'aa': {'count': 1, 'total_original_duration': 0.105, 'total_adjusted_duration': 0.05608986385935552, 'tempo_ratio': 1.871995986}, 'g': {'count': 1, 'total_original_duration': 0.2, 'total_adjusted_duration': 0.12798494905190186, 'tempo_ratio': 1.562683749}}}",0020.wav
yes,yes,yet,"{'mean_confidence': 0.9969038367271423, 'min_confidence': 0.6479013562202454, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9997657537460327, 'min_confidence': 0.9896682500839233, 'max_confidence': 0.9999997615814209}",2.435,2.0275625,0.0,1.0,"{'original_duration': 2.435, 'adjusted_duration': 2.0275625, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.6875, 'total_adjusted_duration': 1.600772028397003, 'tempo_ratio': 1.05417884}, 'y': {'count': 1, 'total_original_duration': 0.285, 'total_adjusted_duration': 0.14677312305649595, 'tempo_ratio': 1.941772404}, 'eh': {'count': 1, 'total_original_duration': 0.215, 'total_adjusted_duration': 0.13588451551963313, 'tempo_ratio': 1.582225901}, 't': {'count': 1, 'total_original_duration': 0.2375, 'total_adjusted_duration': 0.14415930809019276, 'tempo_ratio': 1.647482935}}}",0021.wav
fee,de,d,"{'mean_confidence': 0.997527539730072, 'min_confidence': 0.8155179023742676, 'max_confidence': 0.9999995231628418}","{'mean_confidence': 0.9927577972412109, 'min_confidence': 0.7078208923339844, 'max_confidence': 0.999997615814209}",2.75,2.4124375,1.0,1.0,"{'original_duration': 2.75, 'adjusted_duration': 2.4124375, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.1375, 'total_adjusted_duration': 2.0276445693028706, 'tempo_ratio': 1.05417884}, 'f': {'count': 1, 'total_original_duration': 0.085, 'total_adjusted_duration': 0.05212619342513569, 'tempo_ratio': 1.630658109}, 'iy': {'count': 1, 'total_original_duration': 0.5175, 'total_adjusted_duration': 0.33267956409686505, 'tempo_ratio': 1.555550914}}}",0022.wav
swarm,dormf,twumf,"{'mean_confidence': 0.9883353114128113, 'min_confidence': 0.4795283377170563, 'max_confidence': 0.9999996423721313}","{'mean_confidence': 0.9819341897964478, 'min_confidence': 0.41567888855934143, 'max_confidence': 0.9999997615814209}",3.0,2.4225625,1.0,1.0,"{'original_duration': 3.0, 'adjusted_duration': 2.4225625, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.8325, 'total_adjusted_duration': 1.7383198471333383, 'tempo_ratio': 1.05417884}, 'tcl': {'count': 1, 'total_original_duration': 0.3575, 'total_adjusted_duration': 0.21339172600043005, 'tempo_ratio': 1.675322688}, 't': {'count': 1, 'total_original_duration': 0.1175, 'total_adjusted_duration': 0.07132092084462167, 'tempo_ratio': 1.647482935}, 'ao': {'count': 1, 'total_original_duration': 0.1, 'total_adjusted_duration': 0.057998319328182404, 'tempo_ratio': 1.724187893}, 'r': {'count': 1, 'total_original_duration': 0.135, 'total_adjusted_duration': 0.08615334460098253, 'tempo_ratio': 1.566973408}, 'm': {'count': 1, 'total_original_duration': 0.4475, 'total_adjusted_duration': 0.2554076358633599, 'tempo_ratio': 1.752101101}}}",0023.wav
giving those who observe him a pronounced feeling of the utmost respect,given tho o who adont mapronoun teling ofamon we tat,givin toto who ad done pronoun tlin teamong we tins,"{'mean_confidence': 0.9612006545066833, 'min_confidence': 0.35557180643081665, 'max_confidence': 0.9999969005584717}","{'mean_confidence': 0.9591825008392334, 'min_confidence': 0.32379963994026184, 'max_confidence': 0.9999969005584717}",17.37,12.9498125,1.0,0.9166666666666666,"{'original_duration': 17.37, 'adjusted_duration': 12.9498125, 'phoneme_stats': {'noi': {'count': 13, 'total_original_duration': 8.331687500000001, 'total_adjusted_duration': 7.9034858070192335, 'tempo_ratio': 1.05417884}, 'gcl': {'count': 1, 'total_original_duration': 0.1875, 'total_adjusted_duration': 0.1370758372537492, 'tempo_ratio': 1.367855953}, 'g': {'count': 1, 'total_original_duration': 0.045, 'total_adjusted_duration': 0.028796613536677916, 'tempo_ratio': 1.562683749}, 'ih': {'count': 5, 'total_original_duration': 0.4325, 'total_adjusted_duration': 0.2598033914377902, 'tempo_ratio': 1.664720378}, 'v': {'count': 4, 'total_original_duration': 0.81, 'total_adjusted_duration': 0.4546368909026459, 'tempo_ratio': 1.781641605}, 'ng': {'count': 2, 'total_original_duration': 0.2875, 'total_adjusted_duration': 0.13735475610029663, 'tempo_ratio': 2.093120094}, 'dh': {'count': 1, 'total_original_duration': 0.06, 'total_adjusted_duration': 0.02688991164896908, 'tempo_ratio': 2.231320087}, 'ow': {'count': 2, 'total_original_duration': 0.439, 'total_adjusted_duration': 0.26898463829465963, 'tempo_ratio': 1.632063462}, 'z': {'count': 1, 'total_original_duration': 0.1675, 'total_adjusted_duration': 0.07052980824739753, 'tempo_ratio': 2.374882396}, 'uw': {'count': 3, 'total_original_duration': 0.69, 'total_adjusted_duration': 0.3822287245963422, 'tempo_ratio': 1.805201848}, 'hh': {'count': 2, 'total_original_duration': 0.285, 'total_adjusted_duration': 0.19778777428033087, 'tempo_ratio': 1.440938405}, 'ah': {'count': 8, 'total_original_duration': 2.1837500000000003, 'total_adjusted_duration': 1.0301196552744658, 'tempo_ratio': 2.119899362}, 'bcl': {'count': 1, 'total_original_duration': 0.2925, 'total_adjusted_duration': 0.18134229196246265, 'tempo_ratio': 1.612971783}, 'b': {'count': 1, 'total_original_duration': 0.0675, 'total_adjusted_duration': 0.04034284591222851, 'tempo_ratio': 1.673159106}, 'd': {'count': 3, 'total_original_duration': 0.101625, 'total_adjusted_duration': 0.05676054343165925, 'tempo_ratio': 1.790416262}, 'er': {'count': 1, 'total_original_duration': 0.1425, 'total_adjusted_duration': 0.07039750994887745, 'tempo_ratio': 2.024219324}, 'm': {'count': 2, 'total_original_duration': 0.5, 'total_adjusted_duration': 0.2853716601825251, 'tempo_ratio': 1.752101101}, 'pcl': {'count': 2, 'total_original_duration': 0.620625, 'total_adjusted_duration': 0.3717593546124624, 'tempo_ratio': 1.66942672}, 'p': {'count': 2, 'total_original_duration': 0.066625, 'total_adjusted_duration': 0.04069010195494555, 'tempo_ratio': 1.637376089}, 'r': {'count': 2, 'total_original_duration': 0.26168749999999996, 'total_adjusted_duration': 0.16700187677977493, 'tempo_ratio': 1.566973408}, 'n': {'count': 2, 'total_original_duration': 0.33, 'total_adjusted_duration': 0.18987651179096116, 'tempo_ratio': 1.737971679}, 'aw': {'count': 1, 'total_original_duration': 0.155, 'total_adjusted_duration': 0.07918169189078132, 'tempo_ratio': 1.957523214}, 'f': {'count': 1, 'total_original_duration': 0.0525, 'total_adjusted_duration': 0.03219559005670145, 'tempo_ratio': 1.630658109}, 'l': {'count': 1, 'total_original_duration': 0.0725, 'total_adjusted_duration': 0.04029465248427473, 'tempo_ratio': 1.799246191}, 'dcl': {'count': 2, 'total_original_duration': 0.28875, 'total_adjusted_duration': 0.18533840991937284, 'tempo_ratio': 1.557960922}, 'iy': {'count': 1, 'total_original_duration': 0.1455, 'total_adjusted_duration': 0.09353599338375626, 'tempo_ratio': 1.555550914}, 'eh': {'count': 1, 'total_original_duration': 0.192, 'total_adjusted_duration': 0.12134803246404446, 'tempo_ratio': 1.582225901}, 't': {'count': 1, 'total_original_duration': 0.1594375, 'total_adjusted_duration': 0.09677641972054783, 'tempo_ratio': 1.647482935}}}",0024.wav
stubble,dam bal,dum bo,"{'mean_confidence': 0.985588550567627, 'min_confidence': 0.6373605132102966, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9685429930686951, 'min_confidence': 0.44653406739234924, 'max_confidence': 0.9999984502792358}",3.065,2.4933125,2.0,2.0,"{'original_duration': 3.065, 'adjusted_duration': 2.4933125, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.0525, 'total_adjusted_duration': 1.9470130893539848, 'tempo_ratio': 1.05417884}, 'tcl': {'count': 1, 'total_original_duration': 0.285, 'total_adjusted_duration': 0.1701164808674757, 'tempo_ratio': 1.675322688}, 't': {'count': 1, 'total_original_duration': 0.0725, 'total_adjusted_duration': 0.044006525627532524, 'tempo_ratio': 1.647482935}, 'ah': {'count': 2, 'total_original_duration': 0.35, 'total_adjusted_duration': 0.16510217714759612, 'tempo_ratio': 2.119899362}, 'b': {'count': 1, 'total_original_duration': 0.075, 'total_adjusted_duration': 0.04482538434692056, 'tempo_ratio': 1.673159106}, 'l': {'count': 1, 'total_original_duration': 0.22, 'total_adjusted_duration': 0.12227342822814402, 'tempo_ratio': 1.799246191}}}",0026.wav
rage,har fridge,h frich,"{'mean_confidence': 0.9609206914901733, 'min_confidence': 0.53741854429245, 'max_confidence': 0.9999994039535522}","{'mean_confidence': 0.9486709237098694, 'min_confidence': 0.3681704103946686, 'max_confidence': 0.9999971389770508}",2.535,1.9854375,2.0,2.0,"{'original_duration': 2.535, 'adjusted_duration': 1.9854375, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.4075, 'total_adjusted_duration': 1.3351624473889079, 'tempo_ratio': 1.05417884}, 'r': {'count': 1, 'total_original_duration': 0.225, 'total_adjusted_duration': 0.14358890766830423, 'tempo_ratio': 1.566973408}, 'ey': {'count': 1, 'total_original_duration': 0.29, 'total_adjusted_duration': 0.188935892997374, 'tempo_ratio': 1.534912162}, 'dcl': {'count': 1, 'total_original_duration': 0.015, 'total_adjusted_duration': 0.009627969346460924, 'tempo_ratio': 1.557960922}, 'jh': {'count': 1, 'total_original_duration': 0.5875, 'total_adjusted_duration': 0.3081107902020834, 'tempo_ratio': 1.906781647}}}",0028.wav
when he speaks his voice is just a bit cracked and quivers a trifle,many pt headvoi detbed gagon nquipveled amd tread to triven,wimely bat hadvolt intgevelapen godo nquival and trad trive on,"{'mean_confidence': 0.9531271457672119, 'min_confidence': 0.33666932582855225, 'max_confidence': 0.999998927116394}","{'mean_confidence': 0.9289063811302185, 'min_confidence': 0.2750171720981598, 'max_confidence': 0.9999988079071045}",19.5450625,13.6865,1.0,0.9285714285714286,"{'original_duration': 19.5450625, 'adjusted_duration': 13.6865, 'phoneme_stats': {'noi': {'count': 8, 'total_original_duration': 5.422499999999999, 'total_adjusted_duration': 5.143814117915704, 'tempo_ratio': 1.05417884}, 'sil': {'count': 4, 'total_original_duration': 1.045, 'total_adjusted_duration': 1.045, 'tempo_ratio': 1.0}, 'w': {'count': 4, 'total_original_duration': 0.35250000000000004, 'total_adjusted_duration': 0.2008031389564911, 'tempo_ratio': 1.755450646}, 'eh': {'count': 2, 'total_original_duration': 0.2, 'total_adjusted_duration': 0.12640420048337966, 'tempo_ratio': 1.582225901}, 'n': {'count': 2, 'total_original_duration': 1.025, 'total_adjusted_duration': 0.5897679532901066, 'tempo_ratio': 1.737971679}, 'hh': {'count': 2, 'total_original_duration': 0.35750000000000004, 'total_adjusted_duration': 0.24810220808848524, 'tempo_ratio': 1.440938405}, 'iy': {'count': 2, 'total_original_duration': 0.505, 'total_adjusted_duration': 0.32464382583365575, 'tempo_ratio': 1.555550914}, 'pcl': {'count': 1, 'total_original_duration': 0.33, 'total_adjusted_duration': 0.19767264776976856, 'tempo_ratio': 1.66942672}, 'p': {'count': 1, 'total_original_duration': 0.045, 'total_adjusted_duration': 0.02748299569189568, 'tempo_ratio': 1.637376089}, 'ih': {'count': 8, 'total_original_duration': 2.175, 'total_adjusted_duration': 1.3065257257276153, 'tempo_ratio': 1.664720378}, 'dcl': {'count': 3, 'total_original_duration': 0.705, 'total_adjusted_duration': 0.45251455928366346, 'tempo_ratio': 1.557960922}, 'v': {'count': 3, 'total_original_duration': 0.5125, 'total_adjusted_duration': 0.287656057515563, 'tempo_ratio': 1.781641605}, 'oy': {'count': 1, 'total_original_duration': 0.1675, 'total_adjusted_duration': 0.08755597135041282, 'tempo_ratio': 1.913061981}, 'bcl': {'count': 2, 'total_original_duration': 0.38, 'total_adjusted_duration': 0.23558998613926774, 'tempo_ratio': 1.612971783}, 'b': {'count': 2, 'total_original_duration': 0.0925, 'total_adjusted_duration': 0.05528464069453536, 'tempo_ratio': 1.673159106}, 'd': {'count': 4, 'total_original_duration': 0.4075, 'total_adjusted_duration': 0.22760070305929783, 'tempo_ratio': 1.790416262}, 'ah': {'count': 5, 'total_original_duration': 1.395, 'total_adjusted_duration': 0.6580501060597046, 'tempo_ratio': 2.119899362}, 't': {'count': 4, 'total_original_duration': 0.3775, 'total_adjusted_duration': 0.229137426543359, 'tempo_ratio': 1.647482935}, 'kcl': {'count': 3, 'total_original_duration': 0.78, 'total_adjusted_duration': 0.3965302732788477, 'tempo_ratio': 1.967062927}, 'k': {'count': 3, 'total_original_duration': 0.5549999999999999, 'total_adjusted_duration': 0.27943068017863204, 'tempo_ratio': 1.98618133}, 'ae': {'count': 3, 'total_original_duration': 1.0799999999999998, 'total_adjusted_duration': 0.6169167437603625, 'tempo_ratio': 1.750641413}, 'gcl': {'count': 1, 'total_original_duration': 0.0625, 'total_adjusted_duration': 0.04569194575124973, 'tempo_ratio': 1.367855953}, 'g': {'count': 1, 'total_original_duration': 0.03, 'total_adjusted_duration': 0.019197742357785277, 'tempo_ratio': 1.562683749}, 'er': {'count': 1, 'total_original_duration': 0.5875, 'total_adjusted_duration': 0.29023534803484563, 'tempo_ratio': 2.024219324}, 'tcl': {'count': 3, 'total_original_duration': 0.225, 'total_adjusted_duration': 0.13430248489537555, 'tempo_ratio': 1.675322688}, 'r': {'count': 3, 'total_original_duration': 0.1575, 'total_adjusted_duration': 0.10051223536781295, 'tempo_ratio': 1.566973408}, 'ay': {'count': 3, 'total_original_duration': 0.2175, 'total_adjusted_duration': 0.15977564954147594, 'tempo_ratio': 1.361283779}, 'f': {'count': 1, 'total_original_duration': 0.15, 'total_adjusted_duration': 0.09198740016200416, 'tempo_ratio': 1.630658109}, 'l': {'count': 1, 'total_original_duration': 0.195, 'total_adjusted_duration': 0.10837872047494584, 'tempo_ratio': 1.799246191}}}",0029.wav
park,abog,had bagh,"{'mean_confidence': 0.944104790687561, 'min_confidence': 0.3893716037273407, 'max_confidence': 0.9999980926513672}","{'mean_confidence': 0.9711665511131287, 'min_confidence': 0.5110278129577637, 'max_confidence': 0.9999996423721313}",2.95,2.487,1.0,2.0,"{'original_duration': 2.95, 'adjusted_duration': 2.487, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.1625, 'total_adjusted_duration': 2.0513597104643075, 'tempo_ratio': 1.05417884}, 'pcl': {'count': 1, 'total_original_duration': 0.1475, 'total_adjusted_duration': 0.0883536834728511, 'tempo_ratio': 1.66942672}, 'p': {'count': 1, 'total_original_duration': 0.175, 'total_adjusted_duration': 0.10687831657959432, 'tempo_ratio': 1.637376089}, 'aa': {'count': 1, 'total_original_duration': 0.16, 'total_adjusted_duration': 0.08547026873806556, 'tempo_ratio': 1.871995986}, 'r': {'count': 1, 'total_original_duration': 0.0475, 'total_adjusted_duration': 0.03031321384108645, 'tempo_ratio': 1.566973408}, 'k': {'count': 1, 'total_original_duration': 0.2475, 'total_adjusted_duration': 0.12461097899857915, 'tempo_ratio': 1.98618133}}}",0030.wav
hair,ah,heh,"{'mean_confidence': 0.9852077960968018, 'min_confidence': 0.7013416290283203, 'max_confidence': 0.9999996423721313}","{'mean_confidence': 0.986284613609314, 'min_confidence': 0.6437454223632812, 'max_confidence': 0.9999998807907104}",2.86,2.5565625,1.0,1.0,"{'original_duration': 2.86, 'adjusted_duration': 2.5565625, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.1975000000000002, 'total_adjusted_duration': 2.0845609080903196, 'tempo_ratio': 1.05417884}, 'sil': {'count': 1, 'total_original_duration': 0.145, 'total_adjusted_duration': 0.145, 'tempo_ratio': 1.0}, 'hh': {'count': 1, 'total_original_duration': 0.1575, 'total_adjusted_duration': 0.10930376999702496, 'tempo_ratio': 1.440938405}, 'eh': {'count': 1, 'total_original_duration': 0.15, 'total_adjusted_duration': 0.09480315036253474, 'tempo_ratio': 1.582225901}, 'r': {'count': 1, 'total_original_duration': 0.1925, 'total_adjusted_duration': 0.1228482876717714, 'tempo_ratio': 1.566973408}}}",0031.wav
don t ask me to carry an oily rag like that,don't ad me to gey a wil on ly wil lain but that,don't ad me to play an o line macnight,"{'mean_confidence': 0.971037745475769, 'min_confidence': 0.31444740295410156, 'max_confidence': 0.9999995231628418}","{'mean_confidence': 0.9708201885223389, 'min_confidence': 0.2501460611820221, 'max_confidence': 0.9999996423721313}",10.34,7.6476875,1.0,0.7272727272727273,"{'original_duration': 10.34, 'adjusted_duration': 7.6476875, 'phoneme_stats': {'noi': {'count': 7, 'total_original_duration': 3.8949999999999996, 'total_adjusted_duration': 3.6948189929518978, 'tempo_ratio': 1.05417884}, 'sil': {'count': 2, 'total_original_duration': 0.28, 'total_adjusted_duration': 0.28, 'tempo_ratio': 1.0}, 'dcl': {'count': 2, 'total_original_duration': 0.1875, 'total_adjusted_duration': 0.12034961683076156, 'tempo_ratio': 1.557960922}, 'd': {'count': 1, 'total_original_duration': 0.035, 'total_adjusted_duration': 0.01954852664312988, 'tempo_ratio': 1.790416262}, 'ow': {'count': 1, 'total_original_duration': 0.08, 'total_adjusted_duration': 0.04901770173934572, 'tempo_ratio': 1.632063462}, 'n': {'count': 1, 'total_original_duration': 0.1, 'total_adjusted_duration': 0.057538336906351864, 'tempo_ratio': 1.737971679}, 't': {'count': 3, 'total_original_duration': 0.4125, 'total_adjusted_duration': 0.2503819561566506, 'tempo_ratio': 1.647482935}, 'ae': {'count': 4, 'total_original_duration': 1.4375, 'total_adjusted_duration': 0.8211276103291861, 'tempo_ratio': 1.750641413}, 'm': {'count': 1, 'total_original_duration': 0.1875, 'total_adjusted_duration': 0.1070143725684469, 'tempo_ratio': 1.752101101}, 'iy': {'count': 3, 'total_original_duration': 1.0125, 'total_adjusted_duration': 0.6508947993199534, 'tempo_ratio': 1.555550914}, 'tcl': {'count': 2, 'total_original_duration': 0.14750000000000002, 'total_adjusted_duration': 0.08804274009807954, 'tempo_ratio': 1.675322688}, 'uw': {'count': 1, 'total_original_duration': 0.105, 'total_adjusted_duration': 0.05816524069944338, 'tempo_ratio': 1.805201848}, 'kcl': {'count': 1, 'total_original_duration': 0.1025, 'total_adjusted_duration': 0.05210814488600242, 'tempo_ratio': 1.967062927}, 'k': {'count': 1, 'total_original_duration': 0.1125, 'total_adjusted_duration': 0.05664135409026325, 'tempo_ratio': 1.98618133}, 'eh': {'count': 1, 'total_original_duration': 0.105, 'total_adjusted_duration': 0.06636220525377431, 'tempo_ratio': 1.582225901}, 'r': {'count': 2, 'total_original_duration': 0.325, 'total_adjusted_duration': 0.2074061999653283, 'tempo_ratio': 1.566973408}, 'oy': {'count': 2, 'total_original_duration': 0.6775, 'total_adjusted_duration': 0.3541443020292817, 'tempo_ratio': 1.913061981}, 'l': {'count': 3, 'total_original_duration': 0.4225, 'total_adjusted_duration': 0.2348205610290493, 'tempo_ratio': 1.799246191}, 'g': {'count': 1, 'total_original_duration': 0.2125, 'total_adjusted_duration': 0.1359840083676457, 'tempo_ratio': 1.562683749}, 'ay': {'count': 2, 'total_original_duration': 0.4275, 'total_adjusted_duration': 0.3140417939263493, 'tempo_ratio': 1.361283779}, 'dh': {'count': 1, 'total_original_duration': 0.065, 'total_adjusted_duration': 0.029130737619716508, 'tempo_ratio': 2.231320087}}}",0032.wav
